Puzzle,Solution Count,Givens,Singles,Hidden Singles,Naked Pairs,Hidden Pairs,Pointing Pairs/Triples,Box/Line Intersections,Guesses,Backtracks,Difficulty
324.........2.3.,1,5,11,0,0,0,0,0,0,0,Simple,
4.1......4..1..2,1,5,11,0,0,0,0,0,0,0,Simple,
.3....4..4....2.,1,4,12,0,0,0,0,0,0,0,Simple,
...3..4.32..4...,1,5,11,0,0,0,0,0,0,0,Simple,
......32.4....2.,1,4,12,0,0,0,0,0,0,0,Simple,
1.3.....3.2...1.,1,5,11,0,0,0,0,0,0,0,Simple,
..13....3......2,1,4,12,0,0,0,0,0,0,0,Simple,
21......14.2....,1,5,11,0,0,0,0,0,0,0,Simple,
1....2......4.1.,1,4,12,0,0,0,0,0,0,0,Simple,
.3.....3...4.2..,1,4,12,0,0,0,0,0,0,0,Simple,
.4..3....3.22...,1,5,11,0,0,0,0,0,0,0,Simple,
2..1..2..3....1.,1,5,11,0,0,0,0,0,0,0,Simple,
....2...4..1.12.,1,5,11,0,0,0,0,0,0,0,Simple,
..4..2....23....,1,4,12,0,0,0,0,0,0,0,Simple,
.43.1.....1....4,1,5,11,0,0,0,0,0,0,0,Simple,
341.........41..,1,5,11,0,0,0,0,0,0,0,Simple,
....14......214.,1,5,11,0,0,0,0,0,0,0,Simple,
.3..4..2.......4,1,4,12,0,0,0,0,0,0,0,Simple,
3....1....3...14,1,5,11,0,0,0,0,0,0,0,Simple,
......3.1...3..2,1,4,12,0,0,0,0,0,0,0,Simple,
4.....4...1.3...,1,4,12,0,0,0,0,0,0,0,Simple,
.3.....1..2.2...,1,4,12,0,0,0,0,0,0,0,Simple,
.3....1....43...,1,4,12,0,0,0,0,0,0,0,Simple,
..43.....1.....4,1,4,12,0,0,0,0,0,0,0,Simple,
.4.......12.4..1,1,5,11,0,0,0,0,0,0,0,Simple,
..4....2.23....4,1,5,11,0,0,0,0,0,0,0,Simple,
1..4.4....31....,1,5,11,0,0,0,0,0,0,0,Simple,
.4.2.3.4.....2..,1,5,11,0,0,0,0,0,0,0,Simple,
..2..2...3....1.,1,4,12,0,0,0,0,0,0,0,Simple,
.42.3..4..3.....,1,5,11,0,0,0,0,0,0,0,Simple,
..31.......32...,1,4,12,0,0,0,0,0,0,0,Simple,
......31..4.3...,1,4,12,0,0,0,0,0,0,0,Simple,
.....4.3.2..43..,1,5,11,0,0,0,0,0,0,0,Simple,
..3.1.......41..,1,4,12,0,0,0,0,0,0,0,Simple,
.3.1....2....1..,1,4,12,0,0,0,0,0,0,0,Simple,
..24.....1..4..1,1,5,11,0,0,0,0,0,0,0,Simple,
..14.......1.2..,1,4,12,0,0,0,0,0,0,0,Simple,
..43.......41...,1,4,12,0,0,0,0,0,0,0,Simple,
.....1...3.1..4.,1,4,12,0,0,0,0,0,0,0,Simple,
..4....1.4..12..,1,5,11,0,0,0,0,0,0,0,Simple,
....42.1....2..4,1,5,11,0,0,0,0,0,0,0,Simple,
...32....4..3..4,1,5,11,0,0,0,0,0,0,0,Simple,
...4....3.1.1...,1,4,12,0,0,0,0,0,0,0,Simple,
..2....342..3...,1,5,11,0,0,0,0,0,0,0,Simple,
...4....3....4.1,1,4,12,0,0,0,0,0,0,0,Simple,
...21.4......42.,1,5,11,0,0,0,0,0,0,0,Simple,
2.3.......23..4.,1,5,11,0,0,0,0,0,0,0,Simple,
...4.2..1.4....1,1,5,11,0,0,0,0,0,0,0,Simple,
.3.2....32...4..,1,5,11,0,0,0,0,0,0,0,Simple,
.3....4...32....,1,4,12,0,0,0,0,0,0,0,Simple,
..1....21...32..,1,5,11,0,0,0,0,0,0,0,Simple,
3....2..4.3.....,1,4,12,0,0,0,0,0,0,0,Simple,
3....23.2....1..,1,5,11,0,0,0,0,0,0,0,Simple,
1..4...3.....4..,1,4,12,0,0,0,0,0,0,0,Simple,
..31........21..,1,4,12,0,0,0,0,0,0,0,Simple,
......21....2.13,1,5,11,0,0,0,0,0,0,0,Simple,
2..43..2....4...,1,5,11,0,0,0,0,0,0,0,Simple,
....2.1..4..1...,1,4,12,0,0,0,0,0,0,0,Simple,
..4....2.2.1....,1,4,12,0,0,0,0,0,0,0,Simple,
.3...42....4....,1,4,12,0,0,0,0,0,0,0,Simple,
...3.31.41......,1,5,11,0,0,0,0,0,0,0,Simple,
3.......2.3.1.2.,1,5,11,0,0,0,0,0,0,0,Simple,
....32.11..3....,1,5,11,0,0,0,0,0,0,0,Simple,
2.13........1.2.,1,5,11,0,0,0,0,0,0,0,Simple,
.4.....1..2..2.4,1,5,11,0,0,0,0,0,0,0,Simple,
..42.....421....,1,5,11,0,0,0,0,0,0,0,Simple,
2.41...21.......,1,5,11,0,0,0,0,0,0,0,Simple,
.21.........1..3,1,4,12,0,0,0,0,0,0,0,Simple,
..21...42....4..,1,5,11,0,0,0,0,0,0,0,Simple,
3......213......,1,4,12,0,0,0,0,0,0,0,Simple,
.1....2..3..1..3,1,5,11,0,0,0,0,0,0,0,Simple,
....3.2..3.4....,1,4,12,0,0,0,0,0,0,0,Simple,
4..33..2.......4,1,5,11,0,0,0,0,0,0,0,Simple,
3....43....14...,1,5,11,0,0,0,0,0,0,0,Simple,
3.1.......3....4,1,4,12,0,0,0,0,0,0,0,Simple,
...34..11..4....,1,5,11,0,0,0,0,0,0,0,Simple,
..42.....1..2..1,1,5,11,0,0,0,0,0,0,0,Simple,
.231.....1.2....,1,5,11,0,0,0,0,0,0,0,Simple,
.1....2...32....,1,4,12,0,0,0,0,0,0,0,Simple,
.....4.22.3.....,1,4,12,0,0,0,0,0,0,0,Simple,
.3.2......4....3,1,4,12,0,0,0,0,0,0,0,Simple,
.1..3.1.4.....3.,1,5,11,0,0,0,0,0,0,0,Simple,
.....4.3.3.1...4,1,5,11,0,0,0,0,0,0,0,Simple,
....14....2.4...,1,4,12,0,0,0,0,0,0,0,Simple,
3..2.13.....1...,1,5,11,0,0,0,0,0,0,0,Simple,
4..1...2.....1..,1,4,12,0,0,0,0,0,0,0,Simple,
.4..2.1...2.....,1,4,12,0,0,0,0,0,0,0,Simple,
..13....3......2,1,4,12,0,0,0,0,0,0,0,Simple,
2...412...4.....,1,5,11,0,0,0,0,0,0,0,Simple,
.2......1..2...4,1,4,12,0,0,0,0,0,0,0,Simple,
....2....1.2...3,1,4,12,0,0,0,0,0,0,0,Simple,
.......44.1.2...,1,4,12,0,0,0,0,0,0,0,Simple,
.4...12....1....,1,4,12,0,0,0,0,0,0,0,Simple,
4.......2..33..4,1,5,11,0,0,0,0,0,0,0,Simple,
4...3..2......3.,1,4,12,0,0,0,0,0,0,0,Simple,
1..2..4......2.4,1,5,11,0,0,0,0,0,0,0,Simple,
3..........42.3.,1,4,12,0,0,0,0,0,0,0,Simple,
2.4..1....2.....,1,4,12,0,0,0,0,0,0,0,Simple,
23......3......4,1,4,12,0,0,0,0,0,0,0,Simple,
41..3.......1..4,1,5,11,0,0,0,0,0,0,0,Simple,
....1.32..13....,1,5,11,0,0,0,0,0,0,0,Simple,
.1.....3..21....,1,4,12,0,0,0,0,0,0,0,Simple,
.3.......4.3..2.,1,4,12,0,0,0,0,0,0,0,Simple,
.21.1....4..2...,1,5,11,0,0,0,0,0,0,0,Simple,
.3....4.2......2,1,4,12,0,0,0,0,0,0,0,Simple,
.....32.4..2....,1,4,12,0,0,0,0,0,0,0,Simple,
2....4....32..4.,1,5,11,0,0,0,0,0,0,0,Simple,
.2.4...3....4...,1,4,12,0,0,0,0,0,0,0,Simple,
1..4...2....4..1,1,5,11,0,0,0,0,0,0,0,Simple,
......414.....2.,1,4,12,0,0,0,0,0,0,0,Simple,
.....432.....24.,1,5,11,0,0,0,0,0,0,0,Simple,
...3.1...2.....2,1,4,12,0,0,0,0,0,0,0,Simple,
.....3.112.3....,1,5,11,0,0,0,0,0,0,0,Simple,
3.4......2.3....,1,4,12,0,0,0,0,0,0,0,Simple,
.3....2.....34..,1,4,12,0,0,0,0,0,0,0,Simple,
...3.4..23......,1,4,12,0,0,0,0,0,0,0,Simple,
..2....1..4..4.2,1,5,11,0,0,0,0,0,0,0,Simple,
..3.2..4....4...,1,4,12,0,0,0,0,0,0,0,Simple,
...1.1.2.2.4....,1,5,11,0,0,0,0,0,0,0,Simple,
.421..4......2..,1,5,11,0,0,0,0,0,0,0,Simple,
..3..1...2..1..2,1,5,11,0,0,0,0,0,0,0,Simple,
143.....31......,1,5,11,0,0,0,0,0,0,0,Simple,
..43....32......,1,4,12,0,0,0,0,0,0,0,Simple,
...4.2...1.....1,1,4,12,0,0,0,0,0,0,0,Simple,
....41.2.2.4....,1,5,11,0,0,0,0,0,0,0,Simple,
.1.........3.21.,1,4,12,0,0,0,0,0,0,0,Simple,
.24.....3....4..,1,4,12,0,0,0,0,0,0,0,Simple,
.31...2.....1...,1,4,12,0,0,0,0,0,0,0,Simple,
......131.....2.,1,4,12,0,0,0,0,0,0,0,Simple,
....142.....21..,1,5,11,0,0,0,0,0,0,0,Simple,
..23....2.....1.,1,4,12,0,0,0,0,0,0,0,Simple,
....34..4......1,1,4,12,0,0,0,0,0,0,0,Simple,
.....2.3....2.1.,1,4,12,0,0,0,0,0,0,0,Simple,
.2..1.3...1.....,1,4,12,0,0,0,0,0,0,0,Simple,
.32....3..4..2..,1,5,11,0,0,0,0,0,0,0,Simple,
..3.1....2.....2,1,4,12,0,0,0,0,0,0,0,Simple,
.4.3.3........2.,1,4,12,0,0,0,0,0,0,0,Simple,
2..11.........4.,1,4,12,0,0,0,0,0,0,0,Simple,
....13...14.4.3.,1,6,10,0,0,0,0,0,0,0,Simple,
.1..3..1..43....,1,5,11,0,0,0,0,0,0,0,Simple,
.24...2.....3...,1,4,12,0,0,0,0,0,0,0,Simple,
1.....3....44.1.,1,5,11,0,0,0,0,0,0,0,Simple,
..3.....2....31.,1,4,12,0,0,0,0,0,0,0,Simple,
.......114.33...,1,5,11,0,0,0,0,0,0,0,Simple,
4....2.1.......2,1,4,12,0,0,0,0,0,0,0,Simple,
2......23......1,1,4,12,0,0,0,0,0,0,0,Simple,
......1.1.3.3.2.,1,5,11,0,0,0,0,0,0,0,Simple,
3.4.........413.,1,5,11,0,0,0,0,0,0,0,Simple,
..3..3.42.....4.,1,5,11,0,0,0,0,0,0,0,Simple,
....2.4..1.4....,1,4,12,0,0,0,0,0,0,0,Simple,
.1.3.2....1.....,1,4,12,0,0,0,0,0,0,0,Simple,
....4..3.31.....,1,4,12,0,0,0,0,0,0,0,Simple,
..4..2..34......,1,4,12,0,0,0,0,0,0,0,Simple,
.41.........1..3,1,4,12,0,0,0,0,0,0,0,Simple,
.....21..12..3..,1,5,11,0,0,0,0,0,0,0,Simple,
.....31....2..3.,1,4,12,0,0,0,0,0,0,0,Simple,
23........1.3...,1,4,12,0,0,0,0,0,0,0,Simple,
..4.1.........12,1,4,12,0,0,0,0,0,0,0,Simple,
...3..4.1...3..4,1,5,11,0,0,0,0,0,0,0,Simple,
23...4....2....4,1,5,11,0,0,0,0,0,0,0,Simple,
...3.4.....2.3..,1,4,12,0,0,0,0,0,0,0,Simple,
...1.2......31..,1,4,12,0,0,0,0,0,0,0,Simple,
..2.4...3.4....3,1,5,11,0,0,0,0,0,0,0,Simple,
..34.........342,1,5,11,0,0,0,0,0,0,0,Simple,
...22.3...1....3,1,5,11,0,0,0,0,0,0,0,Simple,
1.4.........4.12,1,5,11,0,0,0,0,0,0,0,Simple,
...1..2.4...1..2,1,5,11,0,0,0,0,0,0,0,Simple,
......121.....4.,1,4,12,0,0,0,0,0,0,0,Simple,
1.....1.3.4....3,1,5,11,0,0,0,0,0,0,0,Simple,
3.4...3......2..,1,4,12,0,0,0,0,0,0,0,Simple,
...2...1.2...3..,1,4,12,0,0,0,0,0,0,0,Simple,
.12...4.2.......,1,4,12,0,0,0,0,0,0,0,Simple,
....41....4.3...,1,4,12,0,0,0,0,0,0,0,Simple,
....1...3..1..4.,1,4,12,0,0,0,0,0,0,0,Simple,
..3.....1.4.3.1.,1,5,11,0,0,0,0,0,0,0,Simple,
..4....3.13....1,1,5,11,0,0,0,0,0,0,0,Simple,
.4.....3..3.1...,1,4,12,0,0,0,0,0,0,0,Simple,
.3.4..3...4.2...,1,5,11,0,0,0,0,0,0,0,Simple,
......414.12....,1,5,11,0,0,0,0,0,0,0,Simple,
1..2.........13.,1,4,12,0,0,0,0,0,0,0,Simple,
.4.....1..34....,1,4,12,0,0,0,0,0,0,0,Simple,
...43.2.2.......,1,4,12,0,0,0,0,0,0,0,Simple,
..2...434.3.....,1,5,11,0,0,0,0,0,0,0,Simple,
.32..4.3......42,1,6,10,0,0,0,0,0,0,0,Simple,
421..1........2.,1,5,11,0,0,0,0,0,0,0,Simple,
21..........32.1,1,5,11,0,0,0,0,0,0,0,Simple,
.4..31...31.....,1,5,11,0,0,0,0,0,0,0,Simple,
2......3....31..,1,4,12,0,0,0,0,0,0,0,Simple,
4..........2.1.4,1,4,12,0,0,0,0,0,0,0,Simple,
..1..3......34..,1,4,12,0,0,0,0,0,0,0,Simple,
....3..2....2.43,1,5,11,0,0,0,0,0,0,0,Simple,
.2.....4..32....,1,4,12,0,0,0,0,0,0,0,Simple,
..43....4.32....,1,5,11,0,0,0,0,0,0,0,Simple,
.......2.4..2..3,1,4,12,0,0,0,0,0,0,0,Simple,
..1.....1.2..3..,1,4,12,0,0,0,0,0,0,0,Simple,
...31......44...,1,4,12,0,0,0,0,0,0,0,Simple,
3.4.2..........3,1,4,12,0,0,0,0,0,0,0,Simple,
......34.2.....3,1,4,12,0,0,0,0,0,0,0,Simple,
....41...2....1.,1,4,12,0,0,0,0,0,0,0,Simple,
..1.3.....3.2...,1,4,12,0,0,0,0,0,0,0,Simple,
...2.2....4.1...,1,4,12,0,0,0,0,0,0,0,Simple,
2.....4...21....,1,4,12,0,0,0,0,0,0,0,Simple,
.2....4.......23,1,4,12,0,0,0,0,0,0,0,Simple,
23......3.....1.,1,4,12,0,0,0,0,0,0,0,Simple,
.....14.3..1....,1,4,12,0,0,0,0,0,0,0,Simple,
1..22..3....3...,1,5,11,0,0,0,0,0,0,0,Simple,
...4.423.3......,1,5,11,0,0,0,0,0,0,0,Simple,
...4....4..2.3..,1,4,12,0,0,0,0,0,0,0,Simple,
.3...1....3...4.,1,4,12,0,0,0,0,0,0,0,Simple,
.3.....424......,1,4,12,0,0,0,0,0,0,0,Simple,
....24..1......2,1,4,12,0,0,0,0,0,0,0,Simple,
3..4....42.3....,1,5,11,0,0,0,0,0,0,0,Simple,
....2...4..2..1.,1,4,12,0,0,0,0,0,0,0,Simple,
...4....2..3.34.,1,5,11,0,0,0,0,0,0,0,Simple,
1....3.4...3....,1,4,12,0,0,0,0,0,0,0,Simple,
..14.......1.3..,1,4,12,0,0,0,0,0,0,0,Simple,
.24...3.....4...,1,4,12,0,0,0,0,0,0,0,Simple,
..4..4.2...3.2..,1,5,11,0,0,0,0,0,0,0,Simple,
4..3....3.2..4..,1,5,11,0,0,0,0,0,0,0,Simple,
....4.....1..24.,1,4,12,0,0,0,0,0,0,0,Simple,
.....3.4...2.4.3,1,5,11,0,0,0,0,0,0,0,Simple,
2.4..4.....3.2..,1,5,11,0,0,0,0,0,0,0,Simple,
.4..2.......3.2.,1,4,12,0,0,0,0,0,0,0,Simple,
13.4.....1.3....,1,5,11,0,0,0,0,0,0,0,Simple,
..1.2..44.......,1,4,12,0,0,0,0,0,0,0,Simple,
23..........34.2,1,5,11,0,0,0,0,0,0,0,Simple,
.1.....3..41....,1,4,12,0,0,0,0,0,0,0,Simple,
..2..3.4.....4..,1,4,12,0,0,0,0,0,0,0,Simple,
4.1.....1....2..,1,4,12,0,0,0,0,0,0,0,Simple,
..1.....4.2.1.4.,1,5,11,0,0,0,0,0,0,0,Simple,
.41....3.1......,1,4,12,0,0,0,0,0,0,0,Simple,
2.4....34.......,1,4,12,0,0,0,0,0,0,0,Simple,
4....2..2..3.3..,1,5,11,0,0,0,0,0,0,0,Simple,
....31...2.....1,1,4,12,0,0,0,0,0,0,0,Simple,
.21......32...3.,1,5,11,0,0,0,0,0,0,0,Simple,
4.2..1.41.......,1,5,11,0,0,0,0,0,0,0,Simple,
.......41..3.34.,1,5,11,0,0,0,0,0,0,0,Simple,
.......2.32.1..3,1,5,11,0,0,0,0,0,0,0,Simple,
.....4.2..1....4,1,4,12,0,0,0,0,0,0,0,Simple,
..2......3...2.4,1,4,12,0,0,0,0,0,0,0,Simple,
.3.12.3..2......,1,5,11,0,0,0,0,0,0,0,Simple,
....3...1..3..4.,1,4,12,0,0,0,0,0,0,0,Simple,
.3.2.........234,1,5,11,0,0,0,0,0,0,0,Simple,
13.........4.1..,1,4,12,0,0,0,0,0,0,0,Simple,
4.1.2..........4,1,4,12,0,0,0,0,0,0,0,Simple,
.3.......4.3..2.,1,4,12,0,0,0,0,0,0,0,Simple,
1.4....1...4..3.,1,5,11,0,0,0,0,0,0,0,Simple,
...4.2..3.4....3,1,5,11,0,0,0,0,0,0,0,Simple,
...4.3....2..2.3,1,5,11,0,0,0,0,0,0,0,Simple,
.......3.3.42...,1,4,12,0,0,0,0,0,0,0,Simple,
......42...4.1..,1,4,12,0,0,0,0,0,0,0,Simple,
...24...3....43.,1,5,11,0,0,0,0,0,0,0,Simple,
....41....24....,1,4,12,0,0,0,0,0,0,0,Simple,
1........21...4.,1,4,12,0,0,0,0,0,0,0,Simple,
..4..4.323......,1,5,11,0,0,0,0,0,0,0,Simple,
4....3...4.3...1,1,5,11,0,0,0,0,0,0,0,Simple,
1.4..43.....31..,1,6,10,0,0,0,0,0,0,0,Simple,
..21.........213,1,5,11,0,0,0,0,0,0,0,Simple,
.2.4..3.....4..3,1,5,11,0,0,0,0,0,0,0,Simple,
1..........3.2.1,1,4,12,0,0,0,0,0,0,0,Simple,
1......12......4,1,4,12,0,0,0,0,0,0,0,Simple,
....34....2..3..,1,4,12,0,0,0,0,0,0,0,Simple,
......2..24..41.,1,5,11,0,0,0,0,0,0,0,Simple,
4.2...3..2......,1,4,12,0,0,0,0,0,0,0,Simple,
..4....34.1.....,1,4,12,0,0,0,0,0,0,0,Simple,
..2..4..1..2..1.,1,5,11,0,0,0,0,0,0,0,Simple,
32.......4....2.,1,4,12,0,0,0,0,0,0,0,Simple,
.21......124....,1,5,11,0,0,0,0,0,0,0,Simple,
.3......4.3...2.,1,4,12,0,0,0,0,0,0,0,Simple,
..34.....3....1.,1,4,12,0,0,0,0,0,0,0,Simple,
143..3........4.,1,5,11,0,0,0,0,0,0,0,Simple,
32.........1.3..,1,4,12,0,0,0,0,0,0,0,Simple,
...14...2......2,1,4,12,0,0,0,0,0,0,0,Simple,
...1.3..2.....2.,1,4,12,0,0,0,0,0,0,0,Simple,
..4..13.....3...,1,4,12,0,0,0,0,0,0,0,Simple,
.13....4.4..3...,1,5,11,0,0,0,0,0,0,0,Simple,
.......3.2..3..4,1,4,12,0,0,0,0,0,0,0,Simple,
4.3......4..3..1,1,5,11,0,0,0,0,0,0,0,Simple,
2..3........32.1,1,5,11,0,0,0,0,0,0,0,Simple,
.....2.3...2.3.4,1,5,11,0,0,0,0,0,0,0,Simple,
..23........2.31,1,5,11,0,0,0,0,0,0,0,Simple,
....31....23....,1,4,12,0,0,0,0,0,0,0,Simple,
.413......34....,1,5,11,0,0,0,0,0,0,0,Simple,
.2...32....4....,1,4,12,0,0,0,0,0,0,0,Simple,
.41...2.....1...,1,4,12,0,0,0,0,0,0,0,Simple,
3..12...1..3....,1,5,11,0,0,0,0,0,0,0,Simple,
.3.....3.2.....1,1,4,12,0,0,0,0,0,0,0,Simple,
..21.......23...,1,4,12,0,0,0,0,0,0,0,Simple,
1.3...4..3......,1,4,12,0,0,0,0,0,0,0,Simple,
.1.4........14.3,1,5,11,0,0,0,0,0,0,0,Simple,
..32......4.3...,1,4,12,0,0,0,0,0,0,0,Simple,
.2.4.....3..24..,1,5,11,0,0,0,0,0,0,0,Simple,
...33..1.2......,1,4,12,0,0,0,0,0,0,0,Simple,
2.....2.3.....1.,1,4,12,0,0,0,0,0,0,0,Simple,
1.....3.2....1.2,1,5,11,0,0,0,0,0,0,0,Simple,
..2....1.24.....,1,4,12,0,0,0,0,0,0,0,Simple,
..1....41.4.2...,1,5,11,0,0,0,0,0,0,0,Simple,
.4....3..2....4.,1,4,12,0,0,0,0,0,0,0,Simple,
..1...4..2...4..,1,4,12,0,0,0,0,0,0,0,Simple,
.4.11....3..4...,1,5,11,0,0,0,0,0,0,0,Simple,
.3.2......23...4,1,5,11,0,0,0,0,0,0,0,Simple,
.....4.1.3..41..,1,5,11,0,0,0,0,0,0,0,Simple,
...24..1.....1..,1,4,12,0,0,0,0,0,0,0,Simple,
1..23.........1.,1,4,12,0,0,0,0,0,0,0,Simple,
.....241..24....,1,5,11,0,0,0,0,0,0,0,Simple,
.2.4..2.3.....4.,1,5,11,0,0,0,0,0,0,0,Simple,
.4.3.1....4.....,1,4,12,0,0,0,0,0,0,0,Simple,
4...2......3...4,1,4,12,0,0,0,0,0,0,0,Simple,
.1..2.1.......24,1,5,11,0,0,0,0,0,0,0,Simple,
1..2.2....41....,1,5,11,0,0,0,0,0,0,0,Simple,
....4....4.11.2.,1,5,11,0,0,0,0,0,0,0,Simple,
..4.4...1.....3.,1,4,12,0,0,0,0,0,0,0,Simple,
....4..11..4...2,1,5,11,0,0,0,0,0,0,0,Simple,
4..2......2..3.4,1,5,11,0,0,0,0,0,0,0,Simple,
4.2..3........4.,1,4,12,0,0,0,0,0,0,0,Simple,
34.......3....1.,1,4,12,0,0,0,0,0,0,0,Simple,
.1....4...13....,1,4,12,0,0,0,0,0,0,0,Simple,
.....3...2.4.4.3,1,5,11,0,0,0,0,0,0,0,Simple,
24......3..2..3.,1,5,11,0,0,0,0,0,0,0,Simple,
3....1.3..2.1...,1,5,11,0,0,0,0,0,0,0,Simple,
...33.2....2.4..,1,5,11,0,0,0,0,0,0,0,Simple,
....2.4.....142.,1,5,11,0,0,0,0,0,0,0,Simple,
..3..41..1..4...,1,5,11,0,0,0,0,0,0,0,Simple,
....41....3.3..4,1,5,11,0,0,0,0,0,0,0,Simple,
....4......1.1.2,1,4,12,0,0,0,0,0,0,0,Simple,
.3.4.....4..2...,1,4,12,0,0,0,0,0,0,0,Simple,
..4....14..2.1..,1,5,11,0,0,0,0,0,0,0,Simple,
.34......4.23...,1,5,11,0,0,0,0,0,0,0,Simple,
.4...1.4......3.,1,4,12,0,0,0,0,0,0,0,Simple,
......3..42..34.,1,5,11,0,0,0,0,0,0,0,Simple,
...1.....4..21.4,1,5,11,0,0,0,0,0,0,0,Simple,
13......413.....,1,5,11,0,0,0,0,0,0,0,Simple,
..3...12.2..3...,1,5,11,0,0,0,0,0,0,0,Simple,
..12.......42...,1,4,12,0,0,0,0,0,0,0,Simple,
3....2.32.....1.,1,5,11,0,0,0,0,0,0,0,Simple,
24......32.4....,1,5,11,0,0,0,0,0,0,0,Simple,
2....4..4.1..1..,1,5,11,0,0,0,0,0,0,0,Simple,
....2..4....43.2,1,5,11,0,0,0,0,0,0,0,Simple,
...2.1..32......,1,4,12,0,0,0,0,0,0,0,Simple,
3.....3..4.....1,1,4,12,0,0,0,0,0,0,0,Simple,
3...41......1.4.,1,5,11,0,0,0,0,0,0,0,Simple,
.2..34.2...4....,1,5,11,0,0,0,0,0,0,0,Simple,
......213......2,1,4,12,0,0,0,0,0,0,0,Simple,
.42..34...3.....,1,5,11,0,0,0,0,0,0,0,Simple,
......1.2....13.,1,4,12,0,0,0,0,0,0,0,Simple,
....41......134.,1,5,11,0,0,0,0,0,0,0,Simple,
.1..2.1..2.....4,1,5,11,0,0,0,0,0,0,0,Simple,
.....42.....3..4,1,4,12,0,0,0,0,0,0,0,Simple,
1...2..1......3.,1,4,12,0,0,0,0,0,0,0,Simple,
..1.3.........21,1,4,12,0,0,0,0,0,0,0,Simple,
...1.....2.31.2.,1,5,11,0,0,0,0,0,0,0,Simple,
.3..1...4.3..1..,1,5,11,0,0,0,0,0,0,0,Simple,
...31..2....2..1,1,5,11,0,0,0,0,0,0,0,Simple,
.1....3.1..2.2..,1,5,11,0,0,0,0,0,0,0,Simple,
1.....2.2.....3.,1,4,12,0,0,0,0,0,0,0,Simple,
..42.........423,1,5,11,0,0,0,0,0,0,0,Simple,
...4..2.2...34..,1,5,11,0,0,0,0,0,0,0,Simple,
...2.2...1.....4,1,4,12,0,0,0,0,0,0,0,Simple,
....43.22..4....,1,5,11,0,0,0,0,0,0,0,Simple,
.3.4.1.3.....4..,1,5,11,0,0,0,0,0,0,0,Simple,
.1.4.4.3.....3..,1,5,11,0,0,0,0,0,0,0,Simple,
....43...1.....3,1,4,12,0,0,0,0,0,0,0,Simple,
......14..3..1..,1,4,12,0,0,0,0,0,0,0,Simple,
.3...2.1......2.,1,4,12,0,0,0,0,0,0,0,Simple,
2.4...3..4......,1,4,12,0,0,0,0,0,0,0,Simple,
1.4..2....1.....,1,4,12,0,0,0,0,0,0,0,Simple,
.4.........13..4,1,4,12,0,0,0,0,0,0,0,Simple,
...4.....2...32.,1,4,12,0,0,0,0,0,0,0,Simple,
.3...21....2....,1,4,12,0,0,0,0,0,0,0,Simple,
..32.....3....4.,1,4,12,0,0,0,0,0,0,0,Simple,
...3.....32..1..,1,4,12,0,0,0,0,0,0,0,Simple,
...1...3.2...1..,1,4,12,0,0,0,0,0,0,0,Simple,
.1..2...4....2.4,1,5,11,0,0,0,0,0,0,0,Simple,
...3.2..2.1..1..,1,5,11,0,0,0,0,0,0,0,Simple,
....3.1.1....2..,1,4,12,0,0,0,0,0,0,0,Simple,
..4.....2.1.4.2.,1,5,11,0,0,0,0,0,0,0,Simple,
..3....4..1..1.3,1,5,11,0,0,0,0,0,0,0,Simple,
..24......3.2...,1,4,12,0,0,0,0,0,0,0,Simple,
.3.....4.2.3..2.,1,5,11,0,0,0,0,0,0,0,Simple,
.......3.1.4.3.1,1,5,11,0,0,0,0,0,0,0,Simple,
4..2..1...4....1,1,5,11,0,0,0,0,0,0,0,Simple,
..4..2...41.1...,1,5,11,0,0,0,0,0,0,0,Simple,
....4..3.42.....,1,4,12,0,0,0,0,0,0,0,Simple,
4.2.....2.43....,1,5,11,0,0,0,0,0,0,0,Simple,
2....4..4..1.1..,1,5,11,0,0,0,0,0,0,0,Simple,
.2..4........12.,1,4,12,0,0,0,0,0,0,0,Simple,
...3.4....14....,1,4,12,0,0,0,0,0,0,0,Simple,
3...2.....3...1.,1,4,12,0,0,0,0,0,0,0,Simple,
....23...4.23..4,1,6,10,0,0,0,0,0,0,0,Simple,
4.12......24....,1,5,11,0,0,0,0,0,0,0,Simple,
2.1..4.....2..4.,1,5,11,0,0,0,0,0,0,0,Simple,
123.........3.1.,1,5,11,0,0,0,0,0,0,0,Simple,
.2..1..2...14...,1,5,11,0,0,0,0,0,0,0,Simple,
......21.142....,1,5,11,0,0,0,0,0,0,0,Simple,
1.........2.4..1,1,4,12,0,0,0,0,0,0,0,Simple,
...22.....4..1..,1,4,12,0,0,0,0,0,0,0,Simple,
.3.1....2.1.....,1,4,12,0,0,0,0,0,0,0,Simple,
....3...1..3..2.,1,4,12,0,0,0,0,0,0,0,Simple,
3..1.......3..4.,1,4,12,0,0,0,0,0,0,0,Simple,
......24...23...,1,4,12,0,0,0,0,0,0,0,Simple,
....2.4..1..4...,1,4,12,0,0,0,0,0,0,0,Simple,
....1..3.....23.,1,4,12,0,0,0,0,0,0,0,Simple,
....4.2.2.4...1.,1,5,11,0,0,0,0,0,0,0,Simple,
1.2.3.1.....2...,1,5,11,0,0,0,0,0,0,0,Simple,
1.2....32.......,1,4,12,0,0,0,0,0,0,0,Simple,
.1.....4..2.1...,1,4,12,0,0,0,0,0,0,0,Simple,
